odac5_dac_hi,reg,,215,,00D7,,1:0,0,r/w,Output DAC 5 setting (msb),i_anacore.i_nm2_odac.conf_odac5_dac_i[9:8],,
odac5_dac_lo,reg,,216,,00D8,,7:0,0,r/w,Output DAC 5 setting (lsb),i_anacore.i_nm2_odac.conf_odac5_dac_i[7:0],,
odac6_dac_hi,reg,,217,,00D9,,1:0,0,r/w,Output DAC 6 setting (msb),i_anacore.i_nm2_odac.conf_odac6_dac_i[9:8],,
odac6_dac_lo,reg,,218,,00DA,,7:0,0,r/w,Output DAC 6 setting (lsb),i_anacore.i_nm2_odac.conf_odac6_dac_i[7:0],,
odac7_dac_hi,reg,,219,,00DB,,1:0,0,r/w,Output DAC 7 setting (msb),i_anacore.i_nm2_odac.conf_odac7_dac_i[9:8],,
odac7_dac_lo,reg,,220,,00DC,,7:0,0,r/w,Output DAC 7 setting (lsb),i_anacore.i_nm2_odac.conf_odac7_dac_i[7:0],,
odac_enable,reg,,221,,00DD,,7:0,0,r/w,1 = Enable ODAC[i],i_anacore.i_nm2_odac.conf_odac_enable_i,,
bgr_conf,reg,,222,,00DE,,,,,,,,
,,,-222,,,bgr_trimdac,7:2,31,r/w,BGR trim DAC for adjusting temp. coeff. of BGR voltage.,i_anacore.conf_bgr_trimdac_i,,
,,,-222,,,bgr_enable,1,1,r/w,1 = Enable BGR,i_anacore.conf_bgr_enable_i,,
,,,-222,,,bgr_buf_enable,0,1,r/w,1 = Enable BGR buffer,i_anacore.conf_bgr_buf_enable_i,,
adc_vref_dac,reg,,223,,00DF,,5:0,40,r/w,ADC VREFP DAC,i_anacore.conf_adc_vref_dac_i,,
adc_vref_cm_dac,reg,,224,,00E0,,5:0,31,r/w,ADC VREF CM DAC,i_anacore.conf_adc_vref_cm_dac_i,,
adc_vref_enable,reg,,225,,00E1,,,,,,,,
,,,-225,,,adc_vref_dac_enable,5,1,r/w,1 = Enable ADC reference DAC,i_anacore.conf_adc_vref_dac_enable_i,,
,,,-225,,,adc_vref_cm_dac_enable,4,1,r/w,1 = Enable ADC common-mode reference DAC,i_anacore.conf_adc_vref_cm_dac_enable_i,,
,,,-225,,,adc_vref_buf_enable,3,1,r/w,1 = Enable ADC reference buffer,i_anacore.conf_adc_vrefpn_enable_i,,
,,,-225,,,adc_vref_cm_buf_enable,2,1,r/w,1 = Enable common-mode reference buffer,i_anacore.conf_adc_vref_derived_enable_i,,
,,,-225,,,adc_vref_cm_buf_drive,1,1,r/w,1 = Common-mode reference buffer low-drive,i_anacore.conf_adc_vref_inp_buf_enable_i,,
,,,-225,,,not_used,0,1,r/w,not used,i_anacore.conf_adc_vref_inm_buf_enable_i,,
mbias_ctrl,reg,,226,,00E2,,,,,,,,
,,,-226,,,mbias_use_rext,1,1,r/w,"1 = Use external resistor, 0 = Use external current.",i_anacore.conf_mbias_use_rext_i,,
,,,-226,,,mbias_enable,0,1,r/w,1 = Enable internal current distribution,i_anacore.conf_mbias_enable_i,,
idc_dac,reg,,227,,00E3,,5:0,0,r/w,DC current DAC,i_anacore.conf_idc_dac_i,,
iptat_dac,reg,,228,,00E4,,5:0,0,r/w,IPTAT DAC,i_anacore.conf_iptat_dac_i,,
odac_int_sink_enable,reg,,229,,00E5,,7:0,0,r/w,reserved,i_anacore.conf_reserved_8b_0_i,,
reserved_8b_1,reg,,230,,00E6,,7:0,0,r/w,reserved,i_anacore.conf_reserved_8b_1_i,,
reserved_8b_2,reg,,231,,00E7,,7:0,0,r/w,reserved,i_anacore.conf_reserved_8b_2_i,,
reserved_8b_3,reg,,232,,00E8,,7:0,0,r/w,reserved,i_anacore.conf_reserved_8b_3_i,,
reserved_4b_vec,reg,,233,,00E9,,,,,,,,
,,,-233,,,reserved_4b_0,7:4,0,r/w,reserved,i_anacore.conf_reserved_4b_0_i,,
,,,-233,,,reserved_4b_1,3:0,0,r/w,reserved,i_anacore.conf_reserved_4b_1_i,,
reserved_1b_2b_vec,reg,,234,,00EA,,,,,,,,
,,,-234,,,reserved_2b_0,7:6,0,r/w,reserved,i_anacore.conf_reserved_2b_0_i,,
,,,-234,,,reserved_2b_1,5:4,0,r/w,reserved,i_anacore.conf_reserved_2b_1_i,,
,,,-234,,,reserved_1b_0,3,0,r/w,reserved,i_anacore.conf_reserved_1b_0_i,,
,,,-234,,,reserved_1b_1,2,0,r/w,reserved,i_anacore.conf_reserved_1b_1_i,,
,,,-234,,,reserved_1b_2,1,0,r/w,reserved,i_anacore.conf_reserved_1b_2_i,,
,,,-234,,,reserved_1b_3,0,0,r/w,reserved,i_anacore.conf_reserved_1b_3_i,,
# --- RAMs ---,,,-234,,,,,,,,,,0
imem_ctrl,reg,,235,,00EB,,,,,RAM control & status (To be removed),,,0
,,,-235,,,imem_enable_direct_mode,3,0,r/w,enable direct IRAM-Mode ( no Hamming Encode for SysBus),i_digcore.i_instr_ram.conf_enable_direct_mode_i,,
,,,-235,,,imem_enable_acorr,2,0,r/w,enable auto correction during Seq-Read,i_digcore.i_instr_ram.conf_enable_acorr_i,,
,,,-235,,,no_reg11,1,0,r/w,disables hamming encoder/decoder & correction,i_digcore.i_instr_ram.conf_enable_corr2_i,,1
,,,-235,,,imem_enable_corr1,0,0,r/w,disables hamming encoder/decoder & correction,i_digcore.i_instr_ram.conf_enable_corr1_i,,0
coeff_mem,ram,4352,1024,5376,0400,,7:0,,r/w,Coefficient memory; reserved size in bytes. Words are size(coeff_bundle_t) bits.,i_digcore.,,
instr_mem,ram,8192,8192,16384,2000,,7:0,,r/w,Instruction memory; size in bytes. Words are 15 bits.,i_digcore.i_instr_ram,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
